"OSPF
Area-ID",排序用,區別,學校類型,單位別,單位名稱,"連線
方式",群別,"中華介接
VLAN-ID","電路附
掛編號",Caps_Auto,"英文
簡稱",TYC-VPN,,,,,,,,"4G WAN-IP
Cisco 899G 4G LTE",,,"實體IP段
DNS-1、NTP-1
IPV4(預設)","實體IP段
DNS-2、NTP-2
IPV4(預設)","新核發IPv4網段
vlan 101",,,,"虛擬IP段
DNS-1、NTP-1
IPV4(預設)","虛擬IP段
DNS-2、NTP-2
IPV4(預設)","教師行政段（行政辦公室、一般教室、印表機）
vlan 200 (202、204、206) (DHCP)",,,,,,"學生教學段（電腦教室、專科教室、印表機）
vlan 300 (DHCP)",,,,,,"Thin Client
vlan 400",,,,,,openstack VM,,,,,,MGMT for openstack VM,,,,,vCloud VM,,,,,,,MGMT for vCloud VM,,,,,"校園IP Phone (瑪凱電信)
vlan 240 (DHCP)",,,,"WIFI-AP (old Ruckus)
vlan 208 (DHCP)",,,,"WIFI-AP (new Ruckus)
vlan 210 (DHCP)",,,,"WIFI TYC_iTaiwan
vlan 212 (DHCP)",,,,,"WIFI TANetRoaming
vlan 214 (DHCP)",,,,,"WIFI TYC_STAFF
vlan 216 (DHCP)",,,,,"WIFI TYC_OpenID
vlan 218 (DHCP)",,,,,"WIFI eduroam
vlan 220 (DHCP)",,,,,"有線認證、TYC_FatAP
vlan 222 (DHCP)",,,,,"TYC_Learning (MAC Address認證)
vlan 224 (DHCP)",,,,,"校園核心路由交換器 Device MGT
vlan 900 (ospf)",,,,,"校園網路設備管理網段
vlan 910",,,
153,339,龜山區,01 一般,03國中,幸福國中,"FTTB-300M
(5:1)",B,153,33YD000167,HFJH,hfjh,10.12.17.153,10.12.17.154,10.12.17.155,10.12.17.157,10.12.17.158,29,,,120.125.223.84,10.13.0.224,23,163.30.0.1,163.30.0.2,163.30.41.128,25,163.30.41.254,163.30.41.129 ~ 159,10.255.4.1,10.255.4.2,"10.37.72.0 
10.37.73.0 
10.37.74.0 
10.37.75.0",22,10.37.75.254,1008/1024,163.30.41.192 ~ 207,"固定IP區段 
10.37.72.1 ~ 50","10.45.72.0 
10.45.73.0 
10.45.74.0 
10.45.75.0",22,10.45.75.254,1008/1024,163.30.41.208 ~ 223,"固定IP區段 
10.45.72.1 ~ 50",10.77.72.0,22,10.77.75.254,1019/1024,,,10.241.82.0,24,10.241.82.254,250/256,163.30.41.224 ~ 235,163.30.41.248                          ,2153,10.251.82.0,24,10.251.82.254,250256,1153,10.245.82.0,24,10.245.82.254,250/256,163.30.41.236 ~ 247,163.30.41.249,3153,10.253.82.0,24,10.253.82.254,250256,"10.18.164.0 
10.18.165.0",23,10.18.165.254,500/512,10.63.83.0,24,10.63.83.254,249/256,10.49.83.0,24,10.49.83.254,249/256,10.87.72.0,22,10.87.75.254,1020/1024,120.125.197.76 ~ 79,10.53.83.0,24,10.53.83.254,249/256,,10.55.148.0,24,10.55.148.254,249/256,,10.57.148.0,24,10.57.148.254,249/256,,10.96.76.0,22,10.96.79.254,1020/1024,120.125.205.76 ~ 79,10.61.148.0,24,10.61.148.254,249/256,120.125.212.84 ~ 87,10.68.76.0,22,10.68.79.254,1020/1024,120.125.219.84 ~ 87,10.0.215.64,26,10.0.215.126,10.0.215.65,10.0.215.66,10.2.93.0,24,10.2.93.254,249/256
160,340,龜山區,01 一般,02國中小,迴龍國中小,"FTTB-300M
(5:1)",B,160,33YD000057,HLES,hles,10.12.17.89,10.12.17.90,10.12.17.91,10.12.17.93,10.12.17.94,29,,,120.125.223.85,10.13.0.225,23,163.30.0.1,163.30.0.2,163.30.37.0,25,163.30.37.126,163.30.37.1 ~ 31,10.255.4.1,10.255.4.2,"10.37.76.0 
10.37.77.0 
10.37.78.0 
10.37.79.0",22,10.37.79.254,1008/1024,163.30.37.64 ~ 79,"固定IP區段 
10.37.76.1 ~ 50","10.45.76.0 
10.45.77.0 
10.45.78.0 
10.45.79.0",22,10.45.79.254,1008/1024,163.30.37.80 ~ 95,"固定IP區段 
10.45.76.1 ~ 50",10.77.76.0,22,10.77.79.254,1019/1024,,,10.241.83.0,24,10.241.83.254,250/256,163.30.37.96 ~ 107,163.30.37.120                          ,2160,10.251.83.0,24,10.251.83.254,250256,1160,10.245.83.0,24,10.245.83.254,250/256,163.30.37.108 ~ 119,163.30.37.121,3160,10.253.83.0,24,10.253.83.254,250256,"10.18.166.0 
10.18.167.0",23,10.18.167.254,500/512,10.63.84.0,24,10.63.84.254,249/256,10.49.84.0,24,10.49.84.254,249/256,10.87.76.0,22,10.87.79.254,1020/1024,120.125.197.80 ~ 83,10.53.84.0,24,10.53.84.254,249/256,,10.55.149.0,24,10.55.149.254,249/256,,10.57.149.0,24,10.57.149.254,249/256,,10.96.80.0,22,10.96.83.254,1020/1024,120.125.205.80 ~ 83,10.61.149.0,24,10.61.149.254,249/256,120.125.212.88 ~ 91,10.68.80.0,22,10.68.83.254,1020/1024,120.125.219.88 ~ 91,10.0.215.128,26,10.0.215.190,10.0.215.129,10.0.215.130,10.2.94.0,24,10.2.94.254,249/256
165,341,龜山區,01 一般,05普通高中,壽山高中,"FTTB-300M
(5:1)",B,165,33YD000047,SSSH,sssh,10.12.17.1,10.12.17.2,10.12.17.3,10.12.17.5,10.12.17.6,29,,,120.125.223.86,10.13.0.226,23,163.30.0.1,163.30.0.2,163.30.43.0,25,163.30.43.126,163.30.43.1 ~ 31,10.255.4.1,10.255.4.2,"10.37.80.0 
10.37.81.0 
10.37.82.0 
10.37.83.0",22,10.37.83.254,1008/1024,163.30.43.64 ~ 79,"固定IP區段 
10.37.80.1 ~ 50","10.45.80.0 
10.45.81.0 
10.45.82.0 
10.45.83.0",22,10.45.83.254,1008/1024,163.30.43.80 ~ 95,"固定IP區段 
10.45.80.1 ~ 50",10.77.80.0,22,10.77.83.254,1019/1024,,,10.241.84.0,24,10.241.84.254,250/256,163.30.43.96 ~ 107,163.30.43.120                          ,2165,10.251.84.0,24,10.251.84.254,250256,1165,10.245.84.0,24,10.245.84.254,250/256,163.30.43.108 ~ 119,163.30.43.121,3165,10.253.84.0,24,10.253.84.254,250256,"10.18.168.0 
10.18.169.0",23,10.18.169.254,500/512,10.63.85.0,24,10.63.85.254,249/256,10.49.85.0,24,10.49.85.254,249/256,10.87.80.0,22,10.87.83.254,1020/1024,120.125.197.84 ~ 87,10.53.85.0,24,10.53.85.254,249/256,,10.55.150.0,24,10.55.150.254,249/256,,10.57.150.0,24,10.57.150.254,249/256,,10.96.84.0,22,10.96.87.254,1020/1024,120.125.205.84 ~ 87,10.61.150.0,24,10.61.150.254,249/256,120.125.212.92 ~ 95,10.68.84.0,22,10.68.87.254,1020/1024,120.125.219.92 ~ 95,10.0.215.192,26,10.0.215.254,10.0.215.193,10.0.215.194,10.2.95.0,24,10.2.95.254,249/256
475,342,龜山區,01 一般,08幼兒園,龜山幼兒園(預先配置),GSN_ADSL,,475,,GSPS,gsps,10.12.17.169,10.12.17.170,10.12.17.171,"GSN VPN
10.20.165.0/25","GSN VPN
10.20.165.0/25",25,163.30.78.191,"GSN VPN
10.20.165.0/25",120.125.223.87,10.13.1.123,23,163.30.0.1,163.30.0.2,163.30.78.128,25,163.30.78.254,163.30.78.129 ~ 159,10.255.4.1,10.255.4.2,"10.37.84.0 
10.37.85.0 
10.37.86.0 
10.37.87.0",22,10.37.87.254,1008/1024,163.30.78.192 ~ 207,"固定IP區段
10.37.84.1 ~ 50","10.45.84.0 
10.45.85.0 
10.45.86.0 
10.45.87.0",22,10.45.87.254,1008/1024,163.30.78.208 ~ 223,"固定IP區段 
10.45.84.1 ~ 50",10.77.84.0,22,10.77.87.254,1019/1024,,,10.241.85.0,24,10.241.85.254,250/256,163.30.78.224 ~ 235,163.30.78.248                          ,2475,10.251.85.0,24,10.251.85.254,250256,1475,10.245.85.0,24,10.245.85.254,250/256,163.30.78.236 ~ 247,163.30.78.249,3475,10.253.85.0,24,10.253.85.254,250256,"10.18.170.0 
10.18.171.0",23,10.18.171.254,500/512,10.63.86.0,24,10.63.86.254,249/256,10.49.86.0,24,10.49.86.254,249/256,10.87.84.0,22,10.87.87.254,1020/1024,120.125.197.88 ~ 91,10.53.86.0,24,10.53.86.254,249/256,,10.55.151.0,24,10.55.151.254,249/256,,10.57.151.0,24,10.57.151.254,249/256,,10.96.88.0,22,10.96.91.254,1020/1024,120.125.205.88 ~ 91,10.61.151.0,24,10.61.151.254,249/256,120.125.212.96 ~ 99,10.68.88.0,22,10.68.91.254,1020/1024,120.125.219.96 ~ 99,10.0.216.0,26,10.0.216.62,10.0.216.1,10.0.216.2,10.2.96.0,24,10.2.96.254,249/256
387,343,龜山區,01 一般,02國中小,文青國中小,"FTTB-300M
(5:1)",,387,,WCJPS,wcjps,10.12.17.177,10.12.17.178,10.12.17.179,10.12.17.181,10.12.17.182,29,,,120.125.223.88,10.13.1.124,23,163.30.0.1,163.30.0.2,163.30.35.128,25,163.30.35.254,163.30.35.129 ~ 159,10.255.4.1,10.255.4.2,"10.37.88.0 
10.37.89.0 
10.37.90.0 
10.37.91.0",22,10.37.91.254,1008/1024,163.30.35.192 ~ 207,"固定IP區段 
10.37.88.1 ~ 50","10.45.88.0 
10.45.89.0 
10.45.90.0 
10.45.91.0",22,10.45.91.254,1008/1024,163.30.35.208 ~ 223,"固定IP區段 
10.45.88.1 ~ 50",10.77.88.0,22,10.77.91.254,1019/1024,,,10.241.86.0,24,10.241.86.254,250/256,163.30.35.224 ~ 235,163.30.35.248                          ,2387,10.251.86.0,24,10.251.86.254,250256,1387,10.245.86.0,24,10.245.86.254,250/256,163.30.35.236 ~ 247,163.30.35.249,3387,10.253.86.0,24,10.253.86.254,250256,"10.18.172.0 
10.18.173.0",23,10.18.173.254,500/512,10.63.87.0,24,10.63.87.254,249/256,10.49.87.0,24,10.49.87.254,249/256,10.87.88.0,22,10.87.91.254,1020/1024,120.125.197.92 ~ 95,10.53.87.0,24,10.53.87.254,249/256,,10.54.76.0,24,10.54.76.254,249/256,,10.56.76.0,24,10.56.76.254,249/256,,10.91.44.0,22,10.91.47.254,1020/1024,120.125.200.44 ~ 47,10.60.76.0,24,10.60.76.254,249/256,120.125.207.44 ~ 47,10.63.44.0,22,10.63.47.254,1020/1024,120.125.214.44 ~ 47,10.0.216.64,26,10.0.216.126,10.0.216.65,10.0.216.66,10.2.97.0,24,10.2.97.254,249/256
476,344,龜山區,,,(預先保留),,,476,,,,10.12.17.185,10.12.17.186,10.12.17.187,10.12.17.189,10.12.17.190,29,,,120.125.223.89,10.13.1.125,23,163.30.0.1,163.30.0.2,163.30.41.0,25,163.30.41.126,163.30.41.1 ~ 31,10.255.4.1,10.255.4.2,"10.37.92.0 
10.37.93.0 
10.37.94.0 
10.37.95.0",22,10.37.95.254,1008/1024,163.30.41.64 ~ 79,"固定IP區段 
10.37.92.1 ~ 50","10.45.92.0 
10.45.93.0 
10.45.94.0 
10.45.95.0",22,10.45.95.254,1008/1024,163.30.41.80 ~ 95,"固定IP區段 
10.45.92.1 ~ 50",10.77.92.0,22,10.77.95.254,1019/1024,,,10.241.87.0,24,10.241.87.254,250/256,163.30.41.96 ~ 107,163.30.41.120                          ,2476,10.251.87.0,24,10.251.87.254,250256,1476,10.245.87.0,24,10.245.87.254,250/256,163.30.41.108 ~ 119,163.30.41.121,3476,10.253.87.0,24,10.253.87.254,250256,"10.18.174.0 
10.18.175.0",23,10.18.175.254,500/512,10.63.88.0,24,10.63.88.254,249/256,10.49.88.0,24,10.49.88.254,249/256,10.87.92.0,22,10.87.95.254,1020/1024,120.125.197.96 ~ 99,10.53.88.0,24,10.53.88.254,249/256,,10.55.152.0,24,10.55.152.254,249/256,,10.57.152.0,24,10.57.152.254,249/256,,10.96.92.0,22,10.96.95.254,1020/1024,120.125.205.92 ~ 95,10.61.152.0,24,10.61.152.254,249/256,120.125.212.100 ~ 103,10.68.92.0,22,10.68.95.254,1020/1024,120.125.219.100 ~ 103,10.0.216.128,26,10.0.216.190,10.0.216.129,10.0.216.130,10.2.98.0,24,10.2.98.254,249/256
477,345,龜山區,,,(預先保留),,,477,,,,10.12.17.193,10.12.17.194,10.12.17.195,10.12.17.197,10.12.17.198,29,,,120.125.223.90,10.13.1.126,23,163.30.0.1,163.30.0.2,163.30.43.128,25,163.30.43.254,163.30.43.129 ~ 159,10.255.4.1,10.255.4.2,"10.37.96.0 
10.37.97.0 
10.37.98.0 
10.37.99.0",22,10.37.99.254,1008/1024,163.30.43.192 ~ 207,"固定IP區段 
10.37.96.1 ~ 50","10.45.96.0 
10.45.97.0 
10.45.98.0 
10.45.99.0",22,10.45.99.254,1008/1024,163.30.43.208 ~ 223,"固定IP區段 
10.45.96.1 ~ 50",10.77.96.0,22,10.77.99.254,1019/1024,,,10.241.88.0,24,10.241.88.254,250/256,163.30.43.224 ~ 235,163.30.43.248                          ,2477,10.251.88.0,24,10.251.88.254,250256,1477,10.245.88.0,24,10.245.88.254,250/256,163.30.43.236 ~ 247,163.30.43.249,3477,10.253.88.0,24,10.253.88.254,250256,"10.18.176.0 
10.18.177.0",23,10.18.177.254,500/512,10.63.89.0,24,10.63.89.254,249/256,10.49.89.0,24,10.49.89.254,249/256,10.87.96.0,22,10.87.99.254,1020/1024,120.125.197.100 ~ 103,10.53.89.0,24,10.53.89.254,249/256,,10.55.153.0,24,10.55.153.254,249/256,,10.57.153.0,24,10.57.153.254,249/256,,10.96.96.0,22,10.96.99.254,1020/1024,120.125.205.96 ~ 99,10.61.153.0,24,10.61.153.254,249/256,120.125.212.104 ~ 107,10.68.96.0,22,10.68.99.254,1020/1024,120.125.219.104 ~ 107,10.0.216.192,26,10.0.216.254,10.0.216.193,10.0.216.194,10.2.99.0,24,10.2.99.254,249/256
478,346,龜山區,,,(預先保留),,,478,,,,10.12.17.201,10.12.17.202,10.12.17.203,10.12.17.205,10.12.17.206,29,,,120.125.223.91,10.13.1.127,23,163.30.0.1,163.30.0.2,163.30.207.0,25,163.30.207.126,163.30.207.1 ~ 31,10.255.4.1,10.255.4.2,"10.37.100.0 
10.37.101.0 
10.37.102.0 
10.37.103.0",22,10.37.103.254,1008/1024,163.30.207.64 ~ 79,"固定IP區段 
10.37.100.1 ~ 50","10.45.100.0 
10.45.101.0 
10.45.102.0 
10.45.103.0",22,10.45.103.254,1008/1024,163.30.207.80 ~ 95,"固定IP區段 
10.45.100.1 ~ 50",10.77.100.0,22,10.77.103.254,1019/1024,,,10.241.89.0,24,10.241.89.254,250/256,163.30.207.96 ~ 107,163.30.207.120                         ,2478,10.251.89.0,24,10.251.89.254,250256,1478,10.245.89.0,24,10.245.89.254,250/256,163.30.207.108 ~ 119,163.30.207.121,3478,10.253.89.0,24,10.253.89.254,250256,"10.18.178.0 
10.18.179.0",23,10.18.179.254,500/512,10.63.90.0,24,10.63.90.254,249/256,10.49.90.0,24,10.49.90.254,249/256,10.87.100.0,22,10.87.103.254,1020/1024,120.125.197.104 ~ 107,10.53.90.0,24,10.53.90.254,249/256,,10.55.154.0,24,10.55.154.254,249/256,,10.57.154.0,24,10.57.154.254,249/256,,10.96.100.0,22,10.96.103.254,1020/1024,120.125.205.100 ~ 103,10.61.154.0,24,10.61.154.254,249/256,120.125.212.108 ~ 111,10.68.100.0,22,10.68.103.254,1020/1024,120.125.219.108 ~ 111,10.0.217.0,26,10.0.217.62,10.0.217.1,10.0.217.2,10.2.100.0,24,10.2.100.254,249/256
479,347,龜山區,,,(預先保留),,,479,,,,10.12.17.209,10.12.17.210,10.12.17.211,10.12.17.213,10.12.17.214,29,,,120.125.223.92,10.13.1.128,23,163.30.0.1,163.30.0.2,163.30.207.128,25,163.30.207.254,163.30.207.129 ~ 159,10.255.4.1,10.255.4.2,"10.37.104.0 
10.37.105.0 
10.37.106.0 
10.37.107.0",22,10.37.107.254,1008/1024,163.30.207.192 ~ 207,"固定IP區段 
10.37.104.1 ~ 50","10.45.104.0 
10.45.105.0 
10.45.106.0 
10.45.107.0",22,10.45.107.254,1008/1024,163.30.207.208 ~ 223,"固定IP區段 
10.45.104.1 ~ 50",10.77.104.0,22,10.77.107.254,1019/1024,,,10.241.90.0,24,10.241.90.254,250/256,163.30.207.224 ~ 235,163.30.207.248                         ,2479,10.251.90.0,24,10.251.90.254,250256,1479,10.245.90.0,24,10.245.90.254,250/256,163.30.207.236 ~ 247,163.30.207.249,3479,10.253.90.0,24,10.253.90.254,250256,"10.18.180.0 
10.18.181.0",23,10.18.181.254,500/512,10.63.91.0,24,10.63.91.254,249/256,10.49.91.0,24,10.49.91.254,249/256,10.87.104.0,22,10.87.107.254,1020/1024,120.125.197.108 ~ 111,10.53.91.0,24,10.53.91.254,249/256,,10.55.155.0,24,10.55.155.254,249/256,,10.57.155.0,24,10.57.155.254,249/256,,10.96.104.0,22,10.96.107.254,1020/1024,120.125.205.104 ~ 107,10.61.155.0,24,10.61.155.254,249/256,120.125.212.112 ~ 115,10.68.104.0,22,10.68.107.254,1020/1024,120.125.219.112 ~ 115,10.0.217.64,26,10.0.217.126,10.0.217.65,10.0.217.66,10.2.101.0,24,10.2.101.254,249/256
480,348,龜山區,,,(預先保留),,,480,,,,10.12.17.217,10.12.17.218,10.12.17.219,10.12.17.221,10.12.17.222,29,,,120.125.223.93,10.13.1.129,23,163.30.0.1,163.30.0.2,163.30.208.0,25,163.30.208.126,163.30.208.1 ~ 31,10.255.4.1,10.255.4.2,"10.37.108.0 
10.37.109.0 
10.37.110.0 
10.37.111.0",22,10.37.111.254,1008/1024,163.30.208.64 ~ 79,"固定IP區段 
10.37.108.1 ~ 50","10.45.108.0 
10.45.109.0 
10.45.110.0 
10.45.111.0",22,10.45.111.254,1008/1024,163.30.208.80 ~ 95,"固定IP區段 
10.45.108.1 ~ 50",10.77.108.0,22,10.77.111.254,1019/1024,,,10.241.91.0,24,10.241.91.254,250/256,163.30.208.96 ~ 107,163.30.208.120                         ,2480,10.251.91.0,24,10.251.91.254,250256,1480,10.245.91.0,24,10.245.91.254,250/256,163.30.208.108 ~ 119,163.30.208.121,3480,10.253.91.0,24,10.253.91.254,250256,"10.18.182.0 
10.18.183.0",23,10.18.183.254,500/512,10.63.92.0,24,10.63.92.254,249/256,10.49.92.0,24,10.49.92.254,249/256,10.87.108.0,22,10.87.111.254,1020/1024,120.125.197.112 ~ 115,10.53.92.0,24,10.53.92.254,249/256,,10.54.85.0,24,10.54.85.254,249/256,,10.56.85.0,24,10.56.85.254,249/256,,10.91.80.0,22,10.91.83.254,1020/1024,120.125.200.80 ~ 83,10.60.85.0,24,10.60.85.254,249/256,120.125.207.80 ~ 83,10.63.80.0,22,10.63.83.254,1020/1024,120.125.214.80 ~ 83,10.0.217.128,26,10.0.217.190,10.0.217.129,10.0.217.130,10.2.102.0,24,10.2.102.254,249/256
481,349,龜山區,,,(預先保留),,,481,,,,10.12.17.225,10.12.17.226,10.12.17.227,10.12.17.229,10.12.17.230,29,,,120.125.223.94,10.13.1.130,23,163.30.0.1,163.30.0.2,163.30.208.128,25,163.30.208.254,163.30.208.129 ~ 159,10.255.4.1,10.255.4.2,"10.37.112.0 
10.37.113.0 
10.37.114.0 
10.37.115.0",22,10.37.115.254,1008/1024,163.30.208.192 ~ 207,"固定IP區段 
10.37.112.1 ~ 50","10.45.112.0 
10.45.113.0 
10.45.114.0 
10.45.115.0",22,10.45.115.254,1008/1024,163.30.208.208 ~ 223,"固定IP區段 
10.45.112.1 ~ 50",10.77.112.0,22,10.77.115.254,1019/1024,,,10.241.92.0,24,10.241.92.254,250/256,163.30.208.224 ~ 235,163.30.208.248                         ,2481,10.251.92.0,24,10.251.92.254,250256,1481,10.245.92.0,24,10.245.92.254,250/256,163.30.208.236 ~ 247,163.30.208.249,3481,10.253.92.0,24,10.253.92.254,250256,"10.18.184.0 
10.18.185.0",23,10.18.185.254,500/512,10.63.93.0,24,10.63.93.254,249/256,10.49.93.0,24,10.49.93.254,249/256,10.87.112.0,22,10.87.115.254,1020/1024,120.125.197.116 ~ 119,10.53.93.0,24,10.53.93.254,249/256,,10.55.143.0,24,10.55.143.254,249/256,,10.57.143.0,24,10.57.143.254,249/256,,10.96.56.0,22,10.96.59.254,1020/1024,120.125.205.56 ~ 59,10.61.143.0,24,10.61.143.254,249/256,120.125.212.64 ~ 67,10.68.56.0,22,10.68.59.254,1020/1024,120.125.219.64 ~ 67,10.0.217.192,26,10.0.217.254,10.0.217.193,10.0.217.194,10.2.103.0,24,10.2.103.254,249/256
482,350,龜山區,,,(預先保留),,,482,,,,10.12.17.233,10.12.17.234,10.12.17.235,10.12.17.237,10.12.17.238,29,,,120.125.223.95,10.13.1.131,23,163.30.0.1,163.30.0.2,163.30.209.0,25,163.30.209.126,163.30.209.1 ~ 31,10.255.4.1,10.255.4.2,"10.37.116.0 
10.37.117.0 
10.37.118.0 
10.37.119.0",22,10.37.119.254,1008/1024,163.30.209.64 ~ 79,"固定IP區段 
10.37.116.1 ~ 50","10.45.116.0 
10.45.117.0 
10.45.118.0 
10.45.119.0",22,10.45.119.254,1008/1024,163.30.209.80 ~ 95,"固定IP區段 
10.45.116.1 ~ 50",10.77.116.0,22,10.77.119.254,1019/1024,,,10.241.93.0,24,10.241.93.254,250/256,163.30.209.96 ~ 107,163.30.209.120                         ,2482,10.251.93.0,24,10.251.93.254,250256,1482,10.245.93.0,24,10.245.93.254,250/256,163.30.209.108 ~ 119,163.30.209.121,3482,10.253.93.0,24,10.253.93.254,250256,"10.18.186.0 
10.18.187.0",23,10.18.187.254,500/512,10.63.94.0,24,10.63.94.254,249/256,10.49.94.0,24,10.49.94.254,249/256,10.87.116.0,22,10.87.119.254,1020/1024,120.125.197.120 ~ 123,10.53.94.0,24,10.53.94.254,249/256,,10.55.144.0,24,10.55.144.254,249/256,,10.57.144.0,24,10.57.144.254,249/256,,10.96.60.0,22,10.96.63.254,1020/1024,120.125.205.60 ~ 63,10.61.144.0,24,10.61.144.254,249/256,120.125.212.68 ~ 71,10.68.60.0,22,10.68.63.254,1020/1024,120.125.219.68 ~ 71,10.0.218.0,26,10.0.218.62,10.0.218.1,10.0.218.2,10.2.104.0,24,10.2.104.254,249/256
130,356,蘆竹區,01 一般,01國小,大華國小,"FTTB-300M
(5:1)",B,130,33YD000040,THPS,thps,10.12.20.121,10.12.20.122,10.12.20.123,10.12.20.125,10.12.20.126,29,,,120.125.223.101,10.13.0.227,23,163.30.0.1,163.30.0.2,163.30.21.128,25,163.30.21.254,163.30.21.129 ~ 159,10.255.4.1,10.255.4.2,"10.37.140.0 
10.37.141.0 
10.37.142.0 
10.37.143.0",22,10.37.143.254,1008/1024,163.30.21.192 ~ 207,"固定IP區段 
10.37.140.1 ~ 50","10.45.140.0 
10.45.141.0 
10.45.142.0 
10.45.143.0",22,10.45.143.254,1008/1024,163.30.21.208 ~ 223,"固定IP區段 
10.45.140.1 ~ 50",10.77.140.0,22,10.77.143.254,1019/1024,10.242.0.0/16,120.125.192.0/19,10.241.99.0,24,10.241.99.254,250/256,163.30.21.224 ~ 235,163.30.21.248                          ,2130,10.251.99.0,24,10.251.99.254,250256,1130,10.245.99.0,24,10.245.99.254,250/256,163.30.21.236 ~ 247,163.30.21.249,3130,10.253.99.0,24,10.253.99.254,250256,"10.18.198.0 
10.18.199.0",23,10.18.199.254,500/512,10.63.100.0,24,10.63.100.254,249/256,10.49.100.0,24,10.49.100.254,249/256,10.87.140.0,22,10.87.143.254,1020/1024,120.125.197.144 ~ 147,10.53.100.0,24,10.53.100.254,249/256,,10.55.142.0,24,10.55.142.254,249/256,,10.57.142.0,24,10.57.142.254,249/256,,10.96.52.0,22,10.96.55.254,1020/1024,120.125.205.52 ~ 55,10.61.142.0,24,10.61.142.254,249/256,120.125.212.60 ~ 63,10.68.52.0,22,10.68.55.254,1020/1024,120.125.219.60 ~ 63,10.0.218.64,26,10.0.218.126,10.0.218.65,10.0.218.66,10.2.105.0,24,10.2.105.254,249/256
137,357,蘆竹區,01 一般,01國小,大竹國小,"FTTB-300M
(5:1)",B,137,33YD000058,DCES,dces,10.12.16.73,10.12.16.74,10.12.16.75,10.12.16.77,10.12.16.78,29,,,120.125.223.102,10.13.0.228,23,163.30.0.1,163.30.0.2,163.30.20.128,25,163.30.20.254,163.30.20.129 ~ 159,10.255.4.1,10.255.4.2,"10.37.144.0 
10.37.145.0 
10.37.146.0 
10.37.147.0",22,10.37.147.254,1008/1024,163.30.20.192 ~ 207,"固定IP區段 
10.37.144.1 ~ 50","10.45.144.0 
10.45.145.0 
10.45.146.0 
10.45.147.0",22,10.45.147.254,1008/1024,163.30.20.208 ~ 223,"固定IP區段 
10.45.144.1 ~ 50",10.77.144.0,22,10.77.147.254,1019/1024,,,10.241.100.0,24,10.241.100.254,250/256,163.30.20.224 ~ 235,163.30.20.248                          ,2137,10.251.100.0,24,10.251.100.254,250256,1137,10.245.100.0,24,10.245.100.254,250/256,163.30.20.236 ~ 247,163.30.20.249,3137,10.253.100.0,24,10.253.100.254,250256,"10.18.200.0 
10.18.201.0",23,10.18.201.254,500/512,10.63.101.0,24,10.63.101.254,249/256,10.49.101.0,24,10.49.101.254,249/256,10.87.144.0,22,10.87.147.254,1020/1024,120.125.197.148 ~ 151,10.53.101.0,24,10.53.101.254,249/256,,10.54.98.0,24,10.54.98.254,249/256,,10.56.98.0,24,10.56.98.254,249/256,,10.91.132.0,22,10.91.135.254,1020/1024,120.125.200.132 ~ 135,10.60.98.0,24,10.60.98.254,249/256,120.125.207.132 ~ 135,10.63.132.0,22,10.63.135.254,1020/1024,120.125.214.132 ~ 135,10.0.218.128,26,10.0.218.190,10.0.218.129,10.0.218.130,10.2.106.0,24,10.2.106.254,249/256
197,358,蘆竹區,02 偏遠,01國小,頂社國小,"FTTB-300M
(5:1)",B,197,33YD000098,DISES,dises,10.12.20.25,10.12.20.26,10.12.20.27,10.12.20.29,10.12.20.30,29,,,120.125.223.103,10.13.0.229,23,163.30.0.1,163.30.0.2,163.30.65.0,25,163.30.65.126,163.30.65.1 ~ 31,10.255.4.1,10.255.4.2,"10.37.148.0 
10.37.149.0 
10.37.150.0 
10.37.151.0",22,10.37.151.254,1008/1024,163.30.65.64 ~ 79,"固定IP區段 
10.37.148.1 ~ 50","10.45.148.0 
10.45.149.0 
10.45.150.0 
10.45.151.0",22,10.45.151.254,1008/1024,163.30.65.80 ~ 95,"固定IP區段 
10.45.148.1 ~ 50",10.77.148.0,22,10.77.151.254,1019/1024,,,10.241.101.0,24,10.241.101.254,250/256,163.30.65.96 ~ 107,163.30.65.120                          ,2197,10.251.101.0,24,10.251.101.254,250256,1197,10.245.101.0,24,10.245.101.254,250/256,163.30.65.108 ~ 119,163.30.65.121,3197,10.253.101.0,24,10.253.101.254,250256,"10.18.202.0 
10.18.203.0",23,10.18.203.254,500/512,10.63.102.0,24,10.63.102.254,249/256,10.49.102.0,24,10.49.102.254,249/256,10.87.148.0,22,10.87.151.254,1020/1024,120.125.197.152 ~ 155,10.53.102.0,24,10.53.102.254,249/256,,10.55.135.0,24,10.55.135.254,249/256,,10.57.135.0,24,10.57.135.254,249/256,,10.96.24.0,22,10.96.27.254,1020/1024,120.125.205.24 ~ 27,10.61.135.0,24,10.61.135.254,249/256,120.125.212.32 ~ 35,10.68.24.0,22,10.68.27.254,1020/1024,120.125.219.32 ~ 35,10.0.218.192,26,10.0.218.254,10.0.218.193,10.0.218.194,10.2.107.0,24,10.2.107.254,249/256
